MAT 205     ,Statistical Modeling  ,SP  ,2016
MAT 230     ,Calculus-III  ,SP  ,2016
MAT 300     ,Foundations of Mathematics  ,SP  ,2016
MAT 311     ,Mathematical Statistics  ,SP  ,2016
MAT 360     ,Differential Equations  ,SP  ,2016
MAT 380     ,Introduction to Real Analysis  ,SP  ,2016
MAT 401     ,Independent Study  ,SP  ,2016
MAT 402     ,Research Participation  ,SP  ,2016
MAT 407     ,Mathematical Logic  ,SP  ,2016
MUS 140     ,First-Year Flute Lessons  ,SP  ,2016
MUS 144     ,First-Year Saxophone Lessons  ,SP  ,2016
MUS 147     ,First-Year Trombone Lessons  ,SP  ,2016
MUS 148     ,First-Year Euphonium Lessons  ,SP  ,2016
MUS 150     ,First-Year Percussion Lessons  ,SP  ,2016
MUS 151     ,First-Year Violin Lessons  ,SP  ,2016
MUS 153     ,First-Year Violoncello Lessons  ,SP  ,2016
MUS 154     ,First-Year Bass Lessons  ,SP  ,2016
MUS 155     ,First-Year Harp Lessons  ,SP  ,2016
MUS 156     ,First-Year Guitar Lessons  ,SP  ,2016
MUS 157     ,First-Year Piano Lessons  ,SP  ,2016
MUS 159     ,First-Year Organ Lessons  ,SP  ,2016
MUS 160     ,First-Year Voice Lessons  ,SP  ,2016
MUS 162     ,First-Year Bass Guitar Lessons  ,SP  ,2016
MUS 164     ,First-Year Fiddle Lessons  ,SP  ,2016
MUS 165     ,First-Year Music Production  ,SP  ,2016
MUS 166     ,First-Year Banjo Lessons  ,SP  ,2016
MUS 167     ,First-Year Classical Gtr Lessons  ,SP  ,2016
MUS 168     ,First-Year Mandolin Lessons  ,SP  ,2016
MUS 169     ,First-Year African Music Lessons  ,SP  ,2016
MUS 182     ,Centre Concert Choir  ,SP  ,2016
MUS 184     ,Centre Singers  ,SP  ,2016
MUS 191     ,Centre Orchestra  ,SP  ,2016
MUS 192     ,CentreJazz  ,SP  ,2016
MUS 193     ,African Drum Ensemble  ,SP  ,2016
MUS 194     ,Centre Percussion  ,SP  ,2016
MUS 196     ,Kentucky Music Ensemble  ,SP  ,2016
MUS 197     ,Centre Wind Ensemble  ,SP  ,2016
MUS 231     ,"Music History, Form &Analysis-II  ",SP  ,2016
MUS 240     ,Second-Year Flute Lessons  ,SP  ,2016
MUS 243     ,Second-Year Clarinet Lessons  ,SP  ,2016
MUS 244     ,Second-Year Saxophone Lessons  ,SP  ,2016
MUS 251     ,Second-Year Violin Lessons  ,SP  ,2016
MUS 253     ,Second-Year Violincello Lessons  ,SP  ,2016
MUS 255     ,Second-Year Harp Lessons  ,SP  ,2016
MUS 256     ,Second-Year Guitar Lessons  ,SP  ,2016
MUS 257     ,Second-Year Piano Lessons  ,SP  ,2016
MUS 259     ,Second-Year Organ Lessons  ,SP  ,2016
MUS 260     ,Second-Year Voice Lessons  ,SP  ,2016
MUS 264     ,Second-Year Fiddle Lessons  ,SP  ,2016
MUS 265     ,Second-Year Music Production  ,SP  ,2016
MUS 266     ,Second-Year Banjo Lessons  ,SP  ,2016
MUS 344     ,Third-Year Saxophone Lessons  ,SP  ,2016
MUS 345     ,Third-Year Trumpet Lessons  ,SP  ,2016
MUS 350     ,Third-Year Percussion Lessons  ,SP  ,2016
MUS 351     ,Third-Year Violin Lessons  ,SP  ,2016
MUS 352     ,Third-Year Viola Lessons  ,SP  ,2016
MUS 353     ,Third-Year Violincello Lessons  ,SP  ,2016
MUS 355     ,Third-Year Harp Lessons  ,SP  ,2016
MUS 356     ,Third-Year Guitar Lessons  ,SP  ,2016
MUS 357     ,Third-Year Piano Lessons  ,SP  ,2016
MUS 360     ,Third-Year Voice Lessons  ,SP  ,2016
MUS 400     ,Directed Study  ,SP  ,2016
MUS 401     ,Independent Study  ,SP  ,2016
MUS 444     ,Fourth-Year Saxophone Lessons  ,SP  ,2016
MUS 451     ,Fourth-Year Violin Lessons  ,SP  ,2016
MUS 453     ,Fourth-Year Violincello Lessons  ,SP  ,2016
MUS 456     ,Fourth-Year Guitar Lessons  ,SP  ,2016
MUS 457     ,Fourth-Year Piano Lessons  ,SP  ,2016
MUS 460     ,Fourth-Year Voice Lessons  ,SP  ,2016
MUS 500     ,Senior Recital  ,SP  ,2016
MUS 501     ,Senior Project  ,SP  ,2016
NSC 110     ,Natural Science-I  ,SP  ,2016
NSC 110L    ,NSC 110 Lab  ,SP  ,2016
PHI 110     ,Intro to Philosophy  ,SP  ,2016
PHI 140     ,Intro to Ethical Thinking  ,SP  ,2016
PHI 145     ,Environmental Ethics  ,SP  ,2016
PHI 160     ,Philosophy of Art  ,SP  ,2016
PHI 199     ,Summer Research Preparation  ,SP  ,2016
PHI 220     ,17th- & 18th-Century Philosophy  ,SP  ,2016
PHI 230     ,Symbolic Logic  ,SP  ,2016
PHI 305     ,The Ethics of Food  ,SP  ,2016
PHI 400     ,Directed Study  ,SP  ,2016
PHI 401     ,Independent Study  ,SP  ,2016
PHY 110     ,Intro to Physics  ,SP  ,2016
PHY 110L    ,PHY 110 Lab  ,SP  ,2016
PHY 120     ,Intro/Physics for Life Sciences  ,SP  ,2016
PHY 120L    ,PHY 120 Lab  ,SP  ,2016
PHY 200     ,Directed Study  ,SP  ,2016
PHY 230     ,General Physics-III  ,SP  ,2016
PHY 230L    ,PHY 230 Lab  ,SP  ,2016
PHY 320     ,Modern Physics-II  ,SP  ,2016
PHY 380     ,Optics  ,SP  ,2016
PHY 400     ,Directed Study  ,SP  ,2016
POL 120     ,Intro to Political Ideologies  ,SP  ,2016
POL 130     ,Intro to Comparative Politics  ,SP  ,2016
POL 199     ,Summer Research Preparation  ,SP  ,2016
POL 210     ,American Politics & Institutions  ,SP  ,2016
POL 260     ,Intro to International Relations  ,SP  ,2016
POL 301     ,Western Political Theory-II  ,SP  ,2016
POL 333     ,American Presidency  ,SP  ,2016
POL 341     ,Latin American Politics  ,SP  ,2016
POL 346     ,East Asian Politics  ,SP  ,2016
POL 361     ,International Law  ,SP  ,2016
POL 364     ,National&International Security  ,SP  ,2016
POL 401     ,Independent Study  ,SP  ,2016
POL 402     ,Research Participation  ,SP  ,2016
POL 433     ,American Environmental Policy  ,SP  ,2016
POL 451     ,British Politics  ,SP  ,2016
POL 461     ,The Construction of Europe  ,SP  ,2016
POL 500     ,Senior Seminar  ,SP  ,2016
PSY 110     ,Intro to Psychology  ,SP  ,2016
PSY 205     ,Introduction to Research Methods  ,SP  ,2016
PSY 210     ,Experimental Design: Psychology  ,SP  ,2016
PSY 210L    ,PSY 210 Lab  ,SP  ,2016
PSY 250     ,Introduction to Research  ,SP  ,2016
PSY 295     ,Physiological Psychology  ,SP  ,2016
PSY 300     ,Cognition  ,SP  ,2016
PSY 315     ,Health Psychology  ,SP  ,2016
PSY 320     ,Abnormal Psychology  ,SP  ,2016
PSY 350     ,Advanced Research Topics  ,SP  ,2016
PSY 360     ,Social Psychology  ,SP  ,2016
PSY 380     ,Life-Span Developmental Psych  ,SP  ,2016
PSY 500     ,Senior Seminar  ,SP  ,2016
REL 110     ,Biblical History and Ideas  ,SP  ,2016
REL 130     ,Eastern Religious Traditions  ,SP  ,2016
REL 150     ,Western Religious Traditions  ,SP  ,2016
REL 160     ,Biblical Hebrew  ,SP  ,2016
REL 230     ,Intro Islam & Islamic Traditions  ,SP  ,2016
REL 240     ,Intro Hinduism &Hindu Traditions  ,SP  ,2016
REL 326     ,Apocalypse: Now and Then  ,SP  ,2016
REL 340     ,Poverty and Homelessness  ,SP  ,2016
REL 360     ,Advanced Topics in Hebrew  ,SP  ,2016
REL 376     ,Religion in Latin America  ,SP  ,2016
REL 500     ,Senior Seminar  ,SP  ,2016
SOC 103     ,Intro to Family Life  ,SP  ,2016
SOC 110     ,Intro to Sociology  ,SP  ,2016
SOC 120     ,Social Structure  ,SP  ,2016
SOC 303     ,Sociological Theory  ,SP  ,2016
SOC 385     ,Sustainable Communities  ,SP  ,2016
SOC 500     ,Senior Seminar  ,SP  ,2016
SPA 120     ,Fundamentals-II  ,SP  ,2016
SPA 210     ,Intermediate-I  ,SP  ,2016
SPA 220     ,Intermediate-II  ,SP  ,2016
SPA 230     ,Adv Spanish Grammar/Composition  ,SP  ,2016
SPA 240     ,Advanced Conversation  ,SP  ,2016
SPA 250     ,Intro to Literary Analysis  ,SP  ,2016
SPA 271     ,Latin American Culture Abroad  ,SP  ,2016
SPA 350     ,Junior Seminar  ,SP  ,2016
SPA 360     ,20th-Century Latin American Lit  ,SP  ,2016
SPA 385     ,Latin Amer.Crime&Detective Fict.  ,SP  ,2016
SPA 500     ,Senior Seminar  ,SP  ,2016
ARH 401     ,Independent Study  ,SU  ,2016
BNS 450     ,Research in Primate Behavior  ,SU  ,2016
HIS 401     ,Independent Study  ,SU  ,2016
HUM 281     ,European Cultures of Memory  ,SU  ,2016
INT 400     ,Internship  ,SU  ,2016
REL 150     ,Western Religious Traditions  ,SU  ,2016
AMS 110     ,Introduction to the Army  ,FA  ,2016
AMS 210     ,Advanced Leadership-I  ,FA  ,2016
AMS 310     ,Leadership & Management-I  ,FA  ,2016
ANT 110     ,Intro to Cultural Anthropology  ,FA  ,2016
ANT 120     ,Human Biological&CulturalOrigins  ,FA  ,2016
ANT 304     ,History of Anthropology  ,FA  ,2016
ANT 305     ,Research Methods  ,FA  ,2016
ANT 384     ,Paleo-Kitchen:Archaeology ofFood  ,FA  ,2016
ANT 451     ,Ancient Maya Culture  ,FA  ,2016
ANT 500     ,Senior Seminar  ,FA  ,2016
ARH 117     ,Introduction to Visual Studies  ,FA  ,2016
ARH 260     ,Survey of Western Art-I  ,FA  ,2016
ARH 370     ,N. European Art:4-16th Centuries  ,FA  ,2016
ARH 383     ,Social Life of Prints  ,FA  ,2016
ARH 393     ,"Copies, Forgeries, and Fakes  ",FA  ,2016
ARH 399     ,Art/Architecture Washington D.C.  ,FA  ,2016
ARH 401     ,Independent Study  ,FA  ,2016
ARS 110     ,Introduction to Drawing  ,FA  ,2016
ARS 210     ,Painting & Drawing-I  ,FA  ,2016
ARS 220     ,Painting & Drawing-II  ,FA  ,2016
ARS 230     ,Ceramics-I  ,FA  ,2016
ARS 240     ,Hot Glass-I  ,FA  ,2016
ARS 320     ,Painting & Drawing-III  ,FA  ,2016
ARS 321     ,Painting & Drawing-IV  ,FA  ,2016
ARS 330     ,Ceramics-II  ,FA  ,2016
ARS 331     ,Ceramics-III  ,FA  ,2016
ARS 401     ,Independent Study  ,FA  ,2016
ARS 420     ,Painting & Drawing-V  ,FA  ,2016
ARS 430     ,Ceramics-IV  ,FA  ,2016
ASN 275     ,Asia & Environment Lab  ,FA  ,2016
BIO 110     ,"Evolution, Biodiversity, Ecology  ",FA  ,2016
BIO 110L    ,BIO 110 Lab  ,FA  ,2016
BIO 210     ,Introduction to Genetics  ,FA  ,2016
BIO 210L    ,BIO 210 Lab  ,FA  ,2016
BIO 226     ,Human Anatomy & Physiology-I  ,FA  ,2016
BIO 226L    ,BIO 226 Lab  ,FA  ,2016
BIO 330     ,Entomology  ,FA  ,2016
BIO 345     ,Histology  ,FA  ,2016
BIO 345L    ,BIO 345 Lab  ,FA  ,2016
BIO 375     ,Conservation Biology  ,FA  ,2016
BIO 392     ,Bioinformatics and Genomics  ,FA  ,2016
BIO 400     ,Directed Study  ,FA  ,2016
BIO 402     ,Research Participation  ,FA  ,2016
BIO 405     ,Advanced Research Topics  ,FA  ,2016
BIO 500     ,Senior Seminar  ,FA  ,2016
BMB 210     ,Intro to Biochem & Cell Biology  ,FA  ,2016
BMB 210L    ,BMB 210 lab  ,FA  ,2016
BMB 310     ,Macromolecules  ,FA  ,2016
BMB 330     ,Molecular Genetics  ,FA  ,2016
BMB 335     ,Lab in Molecular Genetics  ,FA  ,2016
BNS 250     ,Introduction to Research  ,FA  ,2016
BNS 295     ,Found. of BehavioralNeuroscience  ,FA  ,2016
BNS 300     ,Advanced Behavioral Neuroscience  ,FA  ,2016
BNS 330     ,Animal Behavior  ,FA  ,2016
BNS 350     ,Advanced Research Topics  ,FA  ,2016
BNS 351     ,Advanced Research Topics  ,FA  ,2016
BNS 380     ,Behavioral Neuroendocrinology  ,FA  ,2016
BNS 390     ,Human Neuropsychology  ,FA  ,2016
BNS 500     ,Senior Seminar  ,FA  ,2016
CHE 117     ,Chemistry and the Modern World  ,FA  ,2016
CHE 117L    ,CHE 117 Lab  ,FA  ,2016
CHE 131     ,General Chemistry-I  ,FA  ,2016
CHE 131L    ,CHE 131 Lab  ,FA  ,2016
CHE 132     ,General Chemistry-II  ,FA  ,2016
CHE 135     ,Accelerated General Chemistry  ,FA  ,2016
CHE 241     ,Organic Chemistry-I  ,FA  ,2016
CHE 241L    ,CHE 241 Lab  ,FA  ,2016
CHE 242     ,Organic Chemistry-II  ,FA  ,2016
CHE 332     ,Inorganic Chemistry  ,FA  ,2016
CHE 332L    ,CHE 332 Lab  ,FA  ,2016
CHE 361     ,Thermodynamics and Kinetics  ,FA  ,2016
CHE 361L    ,CHE 361 Lab  ,FA  ,2016
CHE 402     ,Research Participation  ,FA  ,2016
CHE 405     ,Advanced Research Topics  ,FA  ,2016
CHE 499     ,Advanced Research-Senior Thesis  ,FA  ,2016
CHN 110     ,Fundamentals of Chinese-I  ,FA  ,2016
CHN 210     ,Intermediate Chinese-I  ,FA  ,2016
CHN 310     ,Advanced Intermediate Chinese-I  ,FA  ,2016
CHN 400     ,Directed Study  ,FA  ,2016
CLA 110     ,Latin: Fundamentals-I  ,FA  ,2016
CLA 111     ,Introduction to Ancient Greek  ,FA  ,2016
CLA 223     ,Catullus and Horace  ,FA  ,2016
CLA 317     ,Catullus and Horace  ,FA  ,2016
CLA 346     ,The Life and Death of Pompeii  ,FA  ,2016
CLA 400     ,Directed Study  ,FA  ,2016
CLA 401     ,Independent Study  ,FA  ,2016
CRW 110     ,Introduction to Creative Writing  ,FA  ,2016
CRW 270     ,Creative Writing on Nature and the Environment ,FA  ,2016
CSC 117     ,Intro to Computer Science  ,FA  ,2016
CSC 221     ,Computer Organization  ,FA  ,2016
CSC 223     ,Interm Program & Data Structures  ,FA  ,2016
CSC 300     ,Software Development  ,FA  ,2016
CSC 332     ,Design & Analysis of Algorithms  ,FA  ,2016
CSC 339     ,Topics: Artificial Intelligence  ,FA  ,2016
DRA 111     ,Practicum  ,FA  ,2016
DRA 114     ,Beginning Modern Dance Technique  ,FA  ,2016
DRA 115     ,Intermed. Modern Dance Technique  ,FA  ,2016
DRA 117     ,Acting-I  ,FA  ,2016
DRA 150     ,Intro to Technical Theatre  ,FA  ,2016
DRA 230     ,History of the Theatre  ,FA  ,2016
DRA 318     ,Directing  ,FA  ,2016
DRA 331     ,Shakespeare-I  ,FA  ,2016
DRA 400     ,Directed Study  ,FA  ,2016
ECO 110     ,Intro to Economics  ,FA  ,2016
ECO 210     ,Macroeconomic Analysis  ,FA  ,2016
ECO 220     ,Microeconomic Analysis  ,FA  ,2016
ECO 260     ,Financial Accounting  ,FA  ,2016
ECO 270     ,Managerial Accounting  ,FA  ,2016
ECO 335     ,Economic Growth  ,FA  ,2016
ECO 340     ,Managerial Finance  ,FA  ,2016
ECO 360     ,Economic Development  ,FA  ,2016
ECO 370     ,History of Economic Thought  ,FA  ,2016
ECO 390     ,Econometrics  ,FA  ,2016
ECO 392     ,Economic Forecasting  ,FA  ,2016
ECO 395     ,Empirical Analysis Econ/Finance  ,FA  ,2016
ECO 401     ,Independent Study  ,FA  ,2016
ECO 402     ,Research Participation  ,FA  ,2016
ECO 420     ,International Trade  ,FA  ,2016
ECO 500     ,Senior Seminar  ,FA  ,2016
EDU 227     ,Practicum & Intro to Education  ,FA  ,2016
EDU 295     ,Global Perspectives on Education  ,FA  ,2016
EDU 337     ,"Instructional Design: Planning, Evaluating & Managing Learning ",FA  ,2016
ENG 210     ,British Literature-I  ,FA  ,2016
ENG 301     ,Shakespeare-I  ,FA  ,2016
ENG 313     ,Chaucer  ,FA  ,2016
ENG 380     ,African American Literature  ,FA  ,2016
ENG 399     ,Irish Writers  ,FA  ,2016
ENG 500     ,Senior Seminar  ,FA  ,2016
ENS 210     ,Intro to Environmental Studies  ,FA  ,2016
ENS 251     ,Human Ecology in the Yucatan  ,FA  ,2016
ENS 275     ,Asia & Environment Lab  ,FA  ,2016
ENS 500     ,Senior Seminar  ,FA  ,2016
EXO 001     ,Extended Orientation  ,FA  ,2016
FLM 205     ,Introduction to Film  ,FA  ,2016
FLM 250     ,Silence and Sound in Film  ,FA  ,2016
FLM 401     ,Independent Study  ,FA  ,2016
FRE 110     ,Intro French Lang. & Culture-I  ,FA  ,2016
FRE 120     ,Intro French Lang. & Culture-II  ,FA  ,2016
FRE 210     ,Intermediate Workshop  ,FA  ,2016
FRE 251     ,Contemporary French Culture  ,FA  ,2016
FRE 261     ,Francophone World  ,FA  ,2016
FRE 306     ,French Phonetics  ,FA  ,2016
FRE 350     ,Contemporary French Culture  ,FA  ,2016
FRE 440     ,Paris in French Literature  ,FA  ,2016
FRE 500     ,Senior Seminar  ,FA  ,2016
GER 110     ,German Culture and Language-I  ,FA  ,2016
GER 210     ,Images of Daily Life & Geography  ,FA  ,2016
GER 325     ,German Film  ,FA  ,2016
GER 401     ,Independent Study  ,FA  ,2016
GLC 210     ,Intro to Global Commerce  ,FA  ,2016
GNS 210     ,Intro to Gender Studies  ,FA  ,2016
HIS 110     ,Development of Modern World-I  ,FA  ,2016
HIS 120     ,Development of Modern World-II  ,FA  ,2016
HIS 230     ,Development of United States-I  ,FA  ,2016
HIS 311     ,Modern France  ,FA  ,2016
HIS 322     ,The Holocaust  ,FA  ,2016
HIS 352     ,Modern Africa  ,FA  ,2016
HIS 378     ,American Religious History  ,FA  ,2016
HIS 379     ,History of Cuba  ,FA  ,2016
HIS 391     ,20th-Century Vietnam  ,FA  ,2016
HIS 400     ,Directed Study  ,FA  ,2016
HIS 401     ,Independent Study  ,FA  ,2016
HIS 410     ,The Life and Death of Pompeii  ,FA  ,2016
HIS 467     ,Human Rights in Guatamala  ,FA  ,2016
HIS 500     ,Junior Seminar  ,FA  ,2016
HUM 110     ,Intro to Humanities-I  ,FA  ,2016
HUM 111     ,Expository Writing/Humanities-I  ,FA  ,2016
HUM 200     ,Special Topics Abroad  ,FA  ,2016
HUM 300     ,Group Registration  ,FA  ,2016
INT 400     ,Internship  ,FA  ,2016
IST 500     ,Senior Seminar  ,FA  ,2016
JPN 110     ,Fundamentals of Japanese-I  ,FA  ,2016
JPN 210     ,Intermediate Japanese-I  ,FA  ,2016
JPN 401     ,Independent Study  ,FA  ,2016
LAS 258     ,Cultural Identity in the Yucatan  ,FA  ,2016
LIN 401     ,Independent Study  ,FA  ,2016
MAT 110     ,Mathematics in Our Society  ,FA  ,2016
MAT 130     ,Introduction to Statistics  ,FA  ,2016
MAT 145     ,Math. Modeling & Applied Calc.  ,FA  ,2016
MAT 170     ,Calculus-I  ,FA  ,2016
MAT 171     ,Calculus-II  ,FA  ,2016
MAT 205     ,Statistical Modeling  ,FA  ,2016
MAT 230     ,Calculus-III  ,FA  ,2016
MAT 240     ,Linear Algebra  ,FA  ,2016
MAT 330     ,Abstract Algebra-I  ,FA  ,2016
MAT 340     ,Complex Variables  ,FA  ,2016
MAT 370     ,Numerical Methods  ,FA  ,2016
MAT 401     ,Independent Study  ,FA  ,2016
MAT 402     ,Research Participation  ,FA  ,2016
MAT 420     ,Putnam Seminar  ,FA  ,2016
MUS 110     ,Fundamentals of Music  ,FA  ,2016
MUS 120     ,Materials & Stucture of Music-I  ,FA  ,2016
MUS 121     ,Musicianship-I  ,FA  ,2016
MUS 140     ,First-Year Flute Lessons  ,FA  ,2016
MUS 141     ,First-Year Oboe Lessons  ,FA  ,2016
MUS 142     ,First-Year Bassoon Lessons  ,FA  ,2016
MUS 143     ,First-Year Clarinet Lessons  ,FA  ,2016
MUS 144     ,First-Year Saxophone Lessons  ,FA  ,2016
MUS 146     ,First-Year French Horn Lessons  ,FA  ,2016
MUS 150     ,First-Year Percussion Lessons  ,FA  ,2016
MUS 151     ,First-Year Violin Lessons  ,FA  ,2016
MUS 152     ,First-Year Viola Lessons  ,FA  ,2016
MUS 154     ,First-Year Bass Lessons  ,FA  ,2016
MUS 155     ,First-Year Harp Lessons  ,FA  ,2016
MUS 156     ,First-Year Guitar Lessons  ,FA  ,2016
MUS 157     ,First-Year Piano Lessons  ,FA  ,2016
MUS 159     ,First-Year Organ Lessons  ,FA  ,2016
MUS 160     ,First-Year Voice Lessons  ,FA  ,2016
MUS 161     ,First-Year Composition Lessons  ,FA  ,2016
MUS 162     ,First-Year Bass Guitar Lessons  ,FA  ,2016
MUS 164     ,First-Year Fiddle Lessons  ,FA  ,2016
MUS 165     ,First-Year Music Production  ,FA  ,2016
MUS 166     ,First-Year Banjo Lessons  ,FA  ,2016
MUS 167     ,First-Year Classical Gtr Lessons  ,FA  ,2016
MUS 183     ,Centre College Choir  ,FA  ,2016
MUS 184     ,Centre Singers  ,FA  ,2016
MUS 191     ,Centre Orchestra  ,FA  ,2016
MUS 192     ,CentreJazz  ,FA  ,2016
MUS 193     ,African Drum Ensemble  ,FA  ,2016
MUS 194     ,Centre Percussion  ,FA  ,2016
MUS 196     ,Kentucky Music Ensemble  ,FA  ,2016
MUS 197     ,Centre Wind Ensemble  ,FA  ,2016
MUS 216     ,Songwriting/Theory to Practice  ,FA  ,2016
MUS 240     ,Second-Year Flute Lessons  ,FA  ,2016
MUS 244     ,Second-Year Saxophone Lessons  ,FA  ,2016
MUS 246     ,Second-Year French Horn Lessons  ,FA  ,2016
MUS 247     ,Second-Year Trombone Lessons  ,FA  ,2016
MUS 251     ,Second-Year Violin Lessons  ,FA  ,2016
MUS 253     ,Second-Year Violincello Lessons  ,FA  ,2016
MUS 254     ,Second-Year Bass Lessons  ,FA  ,2016
MUS 255     ,Second-Year Harp Lessons  ,FA  ,2016
MUS 256     ,Second-Year Guitar Lessons  ,FA  ,2016
MUS 257     ,Second-Year Piano Lessons  ,FA  ,2016
MUS 260     ,Second-Year Voice Lessons  ,FA  ,2016
MUS 264     ,Second-Year Fiddle Lessons  ,FA  ,2016
MUS 265     ,Second-Year Music Production  ,FA  ,2016
MUS 340     ,Third-Year Flute Lessons  ,FA  ,2016
MUS 353     ,Third-Year Violincello Lessons  ,FA  ,2016
MUS 356     ,Third-Year Guitar Lessons  ,FA  ,2016
MUS 357     ,Third-Year Piano Lessons  ,FA  ,2016
MUS 360     ,Third-Year Voice Lessons  ,FA  ,2016
MUS 364     ,Third-Year Fiddle Lessons  ,FA  ,2016
MUS 445     ,Fourth-Year Trumpet Lessons  ,FA  ,2016
MUS 450     ,Fourth-Year Percussion Lessons  ,FA  ,2016
MUS 451     ,Fourth-Year Violin Lessons  ,FA  ,2016
MUS 452     ,Fourth-Year Viola Lessons  ,FA  ,2016
MUS 456     ,Fourth-Year Guitar Lessons  ,FA  ,2016
MUS 460     ,Fourth-Year Voice Lessons  ,FA  ,2016
NSC 110     ,Natural Science-I  ,FA  ,2016
NSC 110L    ,NSC 110 Lab  ,FA  ,2016
NSC 120     ,Natural Science-II  ,FA  ,2016
NSC 120L    ,NSC 120 Lab  ,FA  ,2016
PHI 110     ,Intro to Philosophy  ,FA  ,2016
PHI 145     ,Environmental Ethics  ,FA  ,2016
PHI 210     ,Ancient Philosophy  ,FA  ,2016
PHI 320     ,Philosophical Psychology  ,FA  ,2016
PHI 330     ,19th-Century Philosophy  ,FA  ,2016
PHI 400     ,Directed Study  ,FA  ,2016
PHY 110     ,Intro to Physics  ,FA  ,2016
PHY 110L    ,PHY 110 Lab  ,FA  ,2016
PHY 120     ,Intro/Physics for Life Sciences  ,FA  ,2016
PHY 210     ,General Physics-I  ,FA  ,2016
PHY 210L    ,PHY 210 Lab  ,FA  ,2016
PHY 340     ,Advanced Mechanics  ,FA  ,2016
PHY 370     ,Thermal Physics  ,FA  ,2016
POL 120     ,Intro to Political Ideologies  ,FA  ,2016
POL 130     ,Intro to Comparative Politics  ,FA  ,2016
POL 205     ,Intro to Political Analysis  ,FA  ,2016
POL 210     ,American Politics & Institutions  ,FA  ,2016
POL 260     ,Intro to International Relations  ,FA  ,2016
POL 320     ,American Constitutional Interpre  ,FA  ,2016
POL 330     ,"Parties, Campaigns, & Elections  ",FA  ,2016
POL 363     ,American Foreign Policy  ,FA  ,2016
POL 371     ,Political Economy of Development  ,FA  ,2016
POL 402     ,Research Participation  ,FA  ,2016
POL 461     ,The Construction of Europe  ,FA  ,2016
POL 500     ,Senior Seminar  ,FA  ,2016
PSY 110     ,Intro to Psychology  ,FA  ,2016
PSY 205     ,Introduction to Research Methods  ,FA  ,2016
PSY 295     ,Physiological Psychology  ,FA  ,2016
PSY 305     ,The Psychology of Learning  ,FA  ,2016
PSY 305L    ,PSY 305 Lab  ,FA  ,2016
PSY 320     ,Abnormal Psychology  ,FA  ,2016
PSY 350     ,Advanced Research Topics  ,FA  ,2016
PSY 351     ,Advanced Research Topics  ,FA  ,2016
PSY 370     ,Motivation and Emotion  ,FA  ,2016
PSY 380     ,Life-Span Developmental Psych  ,FA  ,2016
PSY 385     ,Psychology of Race & Ethnicity  ,FA  ,2016
PSY 500     ,Senior Seminar  ,FA  ,2016
REL 110     ,Biblical History and Ideas  ,FA  ,2016
REL 130     ,Eastern Religious Traditions  ,FA  ,2016
REL 150     ,Western Religious Traditions  ,FA  ,2016
REL 220     ,Intro Christianity & Christian Traditions ,FA  ,2016
REL 299     ,Theory and Method in the Study of Religion ,FA  ,2016
REL 345     ,Christian Ethics & Public Issues  ,FA  ,2016
REL 350     ,The Holocaust  ,FA  ,2016
REL 379     ,Sacred Space in South Asia  ,FA  ,2016
REL 385     ,Sufism and Islamic Spirituality  ,FA  ,2016
REL 400     ,Directed Study  ,FA  ,2016
REL 499     ,Senior Seminar Research  ,FA  ,2016
SOC 110     ,Intro to Sociology  ,FA  ,2016
SOC 305     ,Research Methods  ,FA  ,2016
SOC 345     ,Economic Sociology  ,FA  ,2016
SOC 351     ,Law and Society  ,FA  ,2016
SOC 500     ,Senior Seminar  ,FA  ,2016
SPA 110     ,Fundamentals-I  ,FA  ,2016
SPA 121     ,Review of Fundamentals  ,FA  ,2016
SPA 210     ,Intermediate-I  ,FA  ,2016
SPA 220     ,Intermediate-II  ,FA  ,2016
SPA 230     ,Adv Spanish Grammar/Composition  ,FA  ,2016
SPA 240     ,Advanced Conversation  ,FA  ,2016
SPA 250     ,Intro to Literary Analysis  ,FA  ,2016
SPA 255     ,Hispanic Linguistics  ,FA  ,2016
SPA 270     ,Latin American Culture  ,FA  ,2016
SPA 271     ,Latin American Culture Abroad  ,FA  ,2016
SPA 350     ,Junior Seminar  ,FA  ,2016
SPA 360     ,20th-Century Latin American Lit  ,FA  ,2016
SPA 362     ,Afro-Caribbean Literature  ,FA  ,2016
SPA 500     ,Senior Seminar  ,FA  ,2016
AAS 210     ,Music & Culture/African Diaspora  ,WI  ,2017
ANT 333     ,"Woman, Body, Culture  ",WI  ,2017
ARH 264     ,Molec. Modernism: Manet-Matisse  ,WI  ,2017
ARH 401     ,Independent Study  ,WI  ,2017
ARH 411     ,Cabinets of Wonder:A History of Museums ,WI  ,2017
ARS 110     ,Introduction to Drawing  ,WI  ,2017
ARS 210     ,Painting & Drawing-I  ,WI  ,2017
ARS 252     ,Venetian Glass Techniques  ,WI  ,2017
ARS 452     ,Venetian Glass Techniques  ,WI  ,2017
ASN 254     ,Thailand:Aquaculture&Environment  ,WI  ,2017
BIO 373     ,Invasive Species Ecology in New Zealand ,WI  ,2017
BIO 390     ,Biostatistics  ,WI  ,2017
BIO 455     ,The Biology of Viruses  ,WI  ,2017
BMB 316     ,Biochemistry Lab Techniques  ,WI  ,2017
CHE 250     ,Intro Inorganic/Analytical Chem  ,WI  ,2017
